"sample_name","acc","tax_id","name","total_count"
"EAS_47","SRR24705104","2157","Archaea","680"
"EAS_48","SRR24705103","2","Bacteria","13386903"
"EAS_48","SRR24705103","10239","Viruses","568652"
"EAS_48","SRR24705103","2759","Eukaryota","19111"
"EAS_48","SRR24705103","2157","Archaea","1785"
"EAS_49","SRR24705102","2","Bacteria","24103500"
"EAS_49","SRR24705102","10239","Viruses","267683"
"EAS_49","SRR24705102","2759","Eukaryota","101352"
"EAS_49","SRR24705102","2157","Archaea","1599"
"EAS_50","SRR24705101","2","Bacteria","19306260"
"EAS_50","SRR24705101","10239","Viruses","813101"
"EAS_50","SRR24705101","2759","Eukaryota","6871"
"EAS_50","SRR24705101","2157","Archaea","1872"
"EAS_56","SRR24705100","2","Bacteria","12340721"
"EAS_56","SRR24705100","10239","Viruses","198337"
"EAS_56","SRR24705100","2759","Eukaryota","16316"
"EAS_56","SRR24705100","2157","Archaea","220"
"EAT_38","SRR24705099","2","Bacteria","18505228"
"EAT_38","SRR24705099","10239","Viruses","192349"
"EAT_38","SRR24705099","2759","Eukaryota","8581"
"EAT_38","SRR24705099","2157","Archaea","393"
"EAT_48","SRR24705098","2","Bacteria","9730832"
"EAT_48","SRR24705098","10239","Viruses","155852"
"EAT_48","SRR24705098","2759","Eukaryota","1471"
"EAT_48","SRR24705098","2157","Archaea","347"
"EAT_49","SRR24705097","2","Bacteria","8577006"
"EAT_49","SRR24705097","10239","Viruses","149070"
"EAT_49","SRR24705097","2759","Eukaryota","4071"
"EAT_49","SRR24705097","2157","Archaea","1335"
"EAT_50","SRR24705096","2","Bacteria","8957949"
"EAT_50","SRR24705096","10239","Viruses","150562"
"EAT_50","SRR24705096","2759","Eukaryota","2169"
"EAT_50","SRR24705096","2157","Archaea","1188"
"EAT_51","SRR24705094","2","Bacteria","5215543"
"EAT_51","SRR24705094","10239","Viruses","172247"
"EAT_51","SRR24705094","2759","Eukaryota","10066"
"EAT_51","SRR24705094","2157","Archaea","380"
"EAT_52","SRR24705093","2","Bacteria","6151610"
"EAT_52","SRR24705093","2759","Eukaryota","220277"
"EAT_52","SRR24705093","10239","Viruses","141801"
"EAT_52","SRR24705093","2157","Archaea","1697"
"EAT_53","SRR24705092","2","Bacteria","12100526"
"EAT_53","SRR24705092","10239","Viruses","98674"
"EAT_53","SRR24705092","2759","Eukaryota","6095"
"EAT_53","SRR24705092","2157","Archaea","405"
"EAT_54","SRR24705091","2","Bacteria","12645133"
"EAT_54","SRR24705091","10239","Viruses","71055"
"EAT_54","SRR24705091","2759","Eukaryota","5053"
"EAT_54","SRR24705091","2157","Archaea","904"
"EAT_55","SRR24705090","2","Bacteria","11980856"
"EAT_55","SRR24705090","10239","Viruses","68306"
"EAT_55","SRR24705090","2759","Eukaryota","46175"
"EAT_55","SRR24705090","2157","Archaea","231"
"EAT_56","SRR24705089","2","Bacteria","7824797"
"EAT_56","SRR24705089","10239","Viruses","23985"
"EAT_56","SRR24705089","2759","Eukaryota","6527"
"EAT_56","SRR24705089","2157","Archaea","645"
"EAT_57","SRR24705088","2","Bacteria","10956804"
"EAT_57","SRR24705088","10239","Viruses","30345"
"EAT_57","SRR24705088","2759","Eukaryota","1980"
"EAT_57","SRR24705088","2157","Archaea","553"
"EAT_58","SRR24705087","2","Bacteria","8515944"
"EAT_58","SRR24705087","10239","Viruses","28316"
"EAT_58","SRR24705087","2759","Eukaryota","4293"
"EAT_58","SRR24705087","2157","Archaea","601"
"EAT_60","SRR24705086","2","Bacteria","5582431"
"EAT_60","SRR24705086","10239","Viruses","93147"
"EAT_60","SRR24705086","2759","Eukaryota","5481"
"EAT_60","SRR24705086","2157","Archaea","1175"
"EAT_65","SRR24705005","2","Bacteria","9183784"
"EAT_65","SRR24705005","10239","Viruses","71184"
"EAT_65","SRR24705005","2759","Eukaryota","47950"
"EAT_65","SRR24705005","2157","Archaea","1555"
"EAT_68","SRR24705003","2","Bacteria","7844613"
"EAT_68","SRR24705003","10239","Viruses","116666"
"EAT_68","SRR24705003","2759","Eukaryota","61758"
"EAT_68","SRR24705003","2157","Archaea","167"
"EAT_75","SRR24705002","2","Bacteria","17734045"
"EAT_75","SRR24705002","10239","Viruses","173527"
"EAT_75","SRR24705002","2759","Eukaryota","98335"
"EAT_75","SRR24705002","2157","Archaea","313"
"EAU_34","SRR24705001","2","Bacteria","15601352"
"EAU_34","SRR24705001","10239","Viruses","108687"
"EAU_34","SRR24705001","2759","Eukaryota","8543"
"EAU_34","SRR24705001","2157","Archaea","294"
"EAU_46","SRR24705000","2","Bacteria","19282284"
"EAU_46","SRR24705000","10239","Viruses","130675"
"EAU_46","SRR24705000","2759","Eukaryota","2579"
"EAU_46","SRR24705000","2157","Archaea","397"
"EAU_47","SRR24704999","2","Bacteria","18727977"
"EAU_47","SRR24704999","10239","Viruses","108337"
"EAU_47","SRR24704999","2759","Eukaryota","20445"
"EAU_47","SRR24704999","2157","Archaea","1245"
"EAU_48","SRR24704998","2","Bacteria","11724865"
"EAU_48","SRR24704998","2759","Eukaryota","87725"
"EAU_48","SRR24704998","10239","Viruses","68549"
"EAU_48","SRR24704998","2157","Archaea","875"
"EAU_49","SRR24704997","2","Bacteria","17463386"
"EAU_49","SRR24704997","10239","Viruses","100216"
"EAU_49","SRR24704997","2759","Eukaryota","94650"
"EAU_49","SRR24704997","2157","Archaea","869"
"EAU_50","SRR24704996","2","Bacteria","14031663"
"EAU_50","SRR24704996","10239","Viruses","38362"
"EAU_50","SRR24704996","2759","Eukaryota","7456"
"EAU_50","SRR24704996","2157","Archaea","662"
"EAU_51","SRR24704995","2","Bacteria","32204936"
"EAU_51","SRR24704995","2759","Eukaryota","162088"
"EAU_51","SRR24704995","10239","Viruses","91711"
"EAU_51","SRR24704995","2157","Archaea","2239"
"EAU_52","SRR24704994","2","Bacteria","11678747"
"EAU_52","SRR24704994","10239","Viruses","51356"
"EAU_52","SRR24704994","2759","Eukaryota","35303"
"EAU_52","SRR24704994","2157","Archaea","605"
"EAU_53","SRR24704991","2","Bacteria","15918145"
"EAU_53","SRR24704991","10239","Viruses","334598"
"EAU_53","SRR24704991","2759","Eukaryota","7388"
"EAU_53","SRR24704991","2157","Archaea","1235"
"EAU_54","SRR24704990","2","Bacteria","15327992"
"EAU_54","SRR24704990","10239","Viruses","183633"
"EAU_54","SRR24704990","2157","Archaea","1300"
"EAU_54","SRR24704990","2759","Eukaryota","880"
"EAU_55","SRR24704989","2","Bacteria","15199607"
"EAU_55","SRR24704989","10239","Viruses","160500"
"EAU_55","SRR24704989","2157","Archaea","914"
"EAU_55","SRR24704989","2759","Eukaryota","855"
"EAU_56","SRR24704988","2","Bacteria","12619940"
"EAU_56","SRR24704988","10239","Viruses","95060"
"EAU_56","SRR24704988","2759","Eukaryota","12440"
"EAU_56","SRR24704988","2157","Archaea","874"
"EAU_58","SRR24704987","2","Bacteria","12172130"
"EAU_58","SRR24704987","10239","Viruses","59090"
"EAU_58","SRR24704987","2759","Eukaryota","6680"
"EAU_58","SRR24704987","2157","Archaea","669"
"EAU_59","SRR24704986","2","Bacteria","14592770"
"EAU_59","SRR24704986","2759","Eukaryota","331772"
"EAU_59","SRR24704986","10239","Viruses","133070"
"EAU_59","SRR24704986","2157","Archaea","404"
"EAU_60","SRR24704985","2","Bacteria","18278635"
"EAU_60","SRR24704985","10239","Viruses","212188"
"EAU_60","SRR24704985","2759","Eukaryota","15835"
"EAU_60","SRR24704985","2157","Archaea","1469"
"EAU_67","SRR24704984","2","Bacteria","12931760"
"EAU_67","SRR24704984","10239","Viruses","90760"
"EAU_67","SRR24704984","2759","Eukaryota","30826"
"EAU_67","SRR24704984","2157","Archaea","149"
"EAV_34","SRR24704983","2","Bacteria","13058614"
"EAV_34","SRR24704983","10239","Viruses","497422"
"EAV_34","SRR24704983","2759","Eukaryota","94368"
"EAV_34","SRR24704983","2157","Archaea","770"
"EAV_47","SRR24704982","2","Bacteria","11035622"
"EAV_47","SRR24704982","10239","Viruses","131860"
"EAV_47","SRR24704982","2759","Eukaryota","13114"
"EAV_47","SRR24704982","2157","Archaea","800"
"EAV_48","SRR24704980","2","Bacteria","12804848"
"EAV_48","SRR24704980","10239","Viruses","181464"
"EAV_48","SRR24704980","2759","Eukaryota","2389"
"EAV_48","SRR24704980","2157","Archaea","794"
"EAV_49","SRR24704979","2","Bacteria","19857348"
"EAV_49","SRR24704979","10239","Viruses","297668"
"EAV_49","SRR24704979","2759","Eukaryota","1790"
"EAV_49","SRR24704979","2157","Archaea","516"
"EAV_50","SRR24704978","2","Bacteria","14061880"
"EAV_50","SRR24704978","10239","Viruses","319407"
"EAV_50","SRR24704978","2759","Eukaryota","1489"
"EAV_50","SRR24704978","2157","Archaea","311"
"EAV_51","SRR24704977","2","Bacteria","13166673"
"EAV_51","SRR24704977","10239","Viruses","333682"
"EAV_51","SRR24704977","2759","Eukaryota","56000"
"EAV_51","SRR24704977","2157","Archaea","1082"
"EAV_52","SRR24704976","2","Bacteria","37761239"
"EAV_52","SRR24704976","10239","Viruses","283205"
"EAV_52","SRR24704976","2759","Eukaryota","213997"
"EAV_52","SRR24704976","2157","Archaea","1072"
"EAV_54","SRR24704975","2","Bacteria","12644166"
"EAV_54","SRR24704975","10239","Viruses","89273"
"EAV_54","SRR24704975","2759","Eukaryota","62757"
"EAV_54","SRR24704975","2157","Archaea","891"
"EAV_57","SRR24704974","2","Bacteria","17636085"
"EAV_57","SRR24704974","10239","Viruses","108277"
"EAV_57","SRR24704974","2759","Eukaryota","5264"
"EAV_57","SRR24704974","2157","Archaea","809"
"EAV_62","SRR24704877","2","Bacteria","33135642"
"EAV_62","SRR24704877","10239","Viruses","785830"
"EAV_62","SRR24704877","2759","Eukaryota","5565"
"EAV_62","SRR24704877","2157","Archaea","1114"
"EAV_64","SRR24704876","2","Bacteria","17889946"
"EAV_64","SRR24704876","10239","Viruses","352172"
"EAV_64","SRR24704876","2759","Eukaryota","10867"
"EAV_64","SRR24704876","2157","Archaea","845"
"EAV_65","SRR24704875","2","Bacteria","11175728"
"EAV_65","SRR24704875","10239","Viruses","2103012"
"EAV_65","SRR24704875","2759","Eukaryota","51788"
"EAV_65","SRR24704875","2157","Archaea","332"
"EAV_66","SRR24704873","2","Bacteria","13693798"
"EAV_66","SRR24704873","10239","Viruses","530472"
"EAV_66","SRR24704873","2759","Eukaryota","30703"
"EAV_66","SRR24704873","2157","Archaea","343"
"EAV_68","SRR24704872","2","Bacteria","10721371"
"EAV_68","SRR24704872","10239","Viruses","144937"
"EAV_68","SRR24704872","2759","Eukaryota","36380"
"EAV_68","SRR24704872","2157","Archaea","251"
"EAV_69","SRR24704871","2","Bacteria","42331143"
"EAV_69","SRR24704871","10239","Viruses","610504"
"EAV_69","SRR24704871","2759","Eukaryota","5791"
"EAV_69","SRR24704871","2157","Archaea","203"
"EAV_72","SRR24704870","2","Bacteria","11047176"
"EAV_72","SRR24704870","10239","Viruses","268242"
"EAV_72","SRR24704870","2759","Eukaryota","20332"
"EAV_72","SRR24704870","2157","Archaea","189"
"EAW_38","SRR24704869","2","Bacteria","13525255"
"EAW_38","SRR24704869","10239","Viruses","341863"
"EAW_38","SRR24704869","2759","Eukaryota","86805"
"EAW_38","SRR24704869","2157","Archaea","2967"
"EAW_50","SRR24704868","2","Bacteria","13784472"
"EAW_50","SRR24704868","10239","Viruses","317829"
"EAW_50","SRR24704868","2759","Eukaryota","84755"
"EAW_50","SRR24704868","2157","Archaea","4383"
"EAW_51","SRR24704867","2","Bacteria","10734267"
"EAW_51","SRR24704867","10239","Viruses","396085"
"EAW_51","SRR24704867","2759","Eukaryota","14810"
"EAW_51","SRR24704867","2157","Archaea","4980"
"EAW_52","SRR24704866","2","Bacteria","13818590"
"EAW_52","SRR24704866","10239","Viruses","271868"
"EAW_52","SRR24704866","2759","Eukaryota","24626"
"EAW_52","SRR24704866","2157","Archaea","7039"
"EAW_53","SRR24704865","2","Bacteria","11428597"
"EAW_53","SRR24704865","10239","Viruses","360981"
"EAW_53","SRR24704865","2759","Eukaryota","17472"
"EAW_53","SRR24704865","2157","Archaea","14393"
"EAW_54","SRR24704864","2","Bacteria","16700349"
"EAW_54","SRR24704864","10239","Viruses","287565"
"EAW_54","SRR24704864","2759","Eukaryota","75828"
"EAW_54","SRR24704864","2157","Archaea","32526"
"EAW_55","SRR24704862","2","Bacteria","15833116"
"EAW_55","SRR24704862","10239","Viruses","88532"
"EAW_55","SRR24704862","2759","Eukaryota","40949"
"EAW_55","SRR24704862","2157","Archaea","851"
"EAW_56","SRR24704861","2","Bacteria","15706020"
"EAW_56","SRR24704861","2759","Eukaryota","341972"
"EAW_56","SRR24704861","10239","Viruses","94295"
"EAW_56","SRR24704861","2157","Archaea","493"
"EAW_57","SRR24704860","2","Bacteria","15477936"
"EAW_57","SRR24704860","10239","Viruses","98165"
"EAW_57","SRR24704860","2759","Eukaryota","62928"
"EAW_57","SRR24704860","2157","Archaea","318"
"EAW_58","SRR24704859","2","Bacteria","11907815"
"EAW_58","SRR24704859","10239","Viruses","82282"
"EAW_58","SRR24704859","2759","Eukaryota","50490"
"EAW_58","SRR24704859","2157","Archaea","1355"
"EAW_59","SRR24704858","2","Bacteria","61050441"
"EAW_59","SRR24704858","10239","Viruses","551235"
"EAW_59","SRR24704858","2759","Eukaryota","5222"
"EAW_59","SRR24704858","2157","Archaea","4750"
"EAW_60","SRR24704857","2","Bacteria","21232564"
"EAW_60","SRR24704857","10239","Viruses","224050"
"EAW_60","SRR24704857","2759","Eukaryota","38796"
"EAW_60","SRR24704857","2157","Archaea","818"
"EAW_62","SRR24704856","2","Bacteria","44056063"
"EAW_62","SRR24704856","2759","Eukaryota","12358384"
"EAW_62","SRR24704856","10239","Viruses","333987"
"EAW_62","SRR24704856","2157","Archaea","509"
"EAW_66","SRR24704855","2","Bacteria","12806945"
"EAW_66","SRR24704855","10239","Viruses","507027"
"EAW_66","SRR24704855","2759","Eukaryota","75938"
"EAW_66","SRR24704855","2157","Archaea","17475"
"EAW_68","SRR24704854","2","Bacteria","179434164"
"EAW_68","SRR24704854","10239","Viruses","8084326"
"EAW_68","SRR24704854","2157","Archaea","882466"
"EAW_68","SRR24704854","2759","Eukaryota","43453"
"EAW_75","SRR24704853","2","Bacteria","10500690"
"EAW_75","SRR24704853","10239","Viruses","562492"
"EAW_75","SRR24704853","2759","Eukaryota","115921"
"EAW_75","SRR24704853","2157","Archaea","23242"
"EAX_37","SRR24704851","2","Bacteria","12762956"
"EAX_37","SRR24704851","10239","Viruses","99848"
"EAX_37","SRR24704851","2759","Eukaryota","27128"
"EAX_37","SRR24704851","2157","Archaea","310"
"EAX_50","SRR24704850","2","Bacteria","13292230"
"EAX_50","SRR24704850","2759","Eukaryota","493418"
"EAX_50","SRR24704850","10239","Viruses","131692"
"EAX_50","SRR24704850","2157","Archaea","408"
"EAX_51","SRR24704849","2","Bacteria","21289166"
"EAX_51","SRR24704849","10239","Viruses","138330"
"EAX_51","SRR24704849","2759","Eukaryota","27459"
"EAX_51","SRR24704849","2157","Archaea","2522"
"EAX_52","SRR24704848","2","Bacteria","19867983"
"EAX_52","SRR24704848","10239","Viruses","163130"
"EAX_52","SRR24704848","2759","Eukaryota","4007"
"EAX_52","SRR24704848","2157","Archaea","421"
"EAX_53","SRR24704847","2","Bacteria","20334702"
"EAX_53","SRR24704847","10239","Viruses","122945"
"EAX_53","SRR24704847","2759","Eukaryota","11651"
"EAX_53","SRR24704847","2157","Archaea","1251"
"EAX_54","SRR24704846","2","Bacteria","13984668"
"EAX_54","SRR24704846","10239","Viruses","81116"
"EAX_54","SRR24704846","2759","Eukaryota","1519"
"EAX_54","SRR24704846","2157","Archaea","323"
"EAX_55","SRR24705085","2","Bacteria","13888999"
"EAX_55","SRR24705085","10239","Viruses","50460"
"EAX_55","SRR24705085","2759","Eukaryota","8091"
"EAX_55","SRR24705085","2157","Archaea","92"
"EAX_56","SRR24705084","2","Bacteria","18342992"
"EAX_56","SRR24705084","10239","Viruses","111672"
"EAX_56","SRR24705084","2759","Eukaryota","1429"
"EAX_56","SRR24705084","2157","Archaea","797"
"EAX_57","SRR24705083","2","Bacteria","19736710"
"EAX_57","SRR24705083","10239","Viruses","231701"
"EAX_57","SRR24705083","2759","Eukaryota","1568"
"EAX_57","SRR24705083","2157","Archaea","600"
"EAX_58","SRR24705082","2","Bacteria","15982930"
"EAX_58","SRR24705082","10239","Viruses","507661"
"EAX_58","SRR24705082","2759","Eukaryota","9416"
"EAX_58","SRR24705082","2157","Archaea","1013"
"EAX_59","SRR24705080","2","Bacteria","16393131"
"EAX_59","SRR24705080","10239","Viruses","452184"
"EAX_59","SRR24705080","2759","Eukaryota","16274"
"EAX_59","SRR24705080","2157","Archaea","1269"
"EAX_60","SRR24705079","2","Bacteria","18072087"
"EAX_60","SRR24705079","10239","Viruses","473226"
"EAX_60","SRR24705079","2759","Eukaryota","6302"
"EAX_60","SRR24705079","2157","Archaea","458"
"EAX_62","SRR24705078","2","Bacteria","12853425"
"EAX_62","SRR24705078","10239","Viruses","273884"
"EAX_62","SRR24705078","2759","Eukaryota","4129"
"EAX_62","SRR24705078","2157","Archaea","232"
"EAX_66","SRR24705077","2","Bacteria","9367119"
"EAX_66","SRR24705077","10239","Viruses","55126"
"EAX_66","SRR24705077","2759","Eukaryota","3762"
"EAX_66","SRR24705077","2157","Archaea","81"
"EAX_68","SRR24705076","2","Bacteria","15027839"
"EAX_68","SRR24705076","10239","Viruses","249918"
"EAX_68","SRR24705076","2759","Eukaryota","4276"
"EAX_68","SRR24705076","2157","Archaea","330"
"EAX_71","SRR24705075","2","Bacteria","13695556"
"EAX_71","SRR24705075","10239","Viruses","80294"
"EAX_71","SRR24705075","2759","Eukaryota","1511"
"EAX_71","SRR24705075","2157","Archaea","1356"
"EAY_36","SRR24705074","2","Bacteria","10498140"
"EAY_36","SRR24705074","10239","Viruses","218810"
"EAY_36","SRR24705074","2157","Archaea","29877"
"EAY_36","SRR24705074","2759","Eukaryota","10328"
"EAY_49","SRR24705073","2","Bacteria","15987860"
"EAY_49","SRR24705073","10239","Viruses","440370"
"EAY_49","SRR24705073","2157","Archaea","69692"
"EAY_49","SRR24705073","2759","Eukaryota","3970"
"EAY_50","SRR24705072","2","Bacteria","14470384"
"EAY_50","SRR24705072","10239","Viruses","458160"
"EAY_50","SRR24705072","2157","Archaea","57299"
"EAY_50","SRR24705072","2759","Eukaryota","2604"
"EAY_51","SRR24705071","2","Bacteria","25726142"
"EAY_51","SRR24705071","10239","Viruses","738376"
"EAY_51","SRR24705071","2157","Archaea","103441"
"EAY_51","SRR24705071","2759","Eukaryota","28863"
"EAY_52","SRR24705069","2","Bacteria","16166992"
"EAY_52","SRR24705069","10239","Viruses","212578"
"EAY_52","SRR24705069","2157","Archaea","28291"
"EAY_52","SRR24705069","2759","Eukaryota","10095"
"EAY_53","SRR24705068","2","Bacteria","18271267"
"EAY_53","SRR24705068","10239","Viruses","161589"
"EAY_53","SRR24705068","2759","Eukaryota","26652"
"EAY_53","SRR24705068","2157","Archaea","8489"
"EAY_54","SRR24705067","2","Bacteria","13683385"
"EAY_54","SRR24705067","10239","Viruses","142798"
"EAY_54","SRR24705067","2157","Archaea","19031"
"EAY_54","SRR24705067","2759","Eukaryota","11402"
"EAY_55","SRR24705066","2","Bacteria","15774835"
"EAY_55","SRR24705066","10239","Viruses","206914"
"EAY_55","SRR24705066","2759","Eukaryota","59346"
"EAY_55","SRR24705066","2157","Archaea","46881"
"EAY_56","SRR24705065","2","Bacteria","18779996"
"EAY_56","SRR24705065","10239","Viruses","219792"
"EAY_56","SRR24705065","2759","Eukaryota","17415"
"EAY_56","SRR24705065","2157","Archaea","16281"
"EAY_57","SRR24705064","2","Bacteria","37535185"
"EAY_57","SRR24705064","10239","Viruses","361450"
"EAY_57","SRR24705064","2759","Eukaryota","6697"
"EAY_57","SRR24705064","2157","Archaea","3444"
"EAY_58","SRR24705063","2","Bacteria","11803982"
"EAY_58","SRR24705063","10239","Viruses","244150"
"EAY_58","SRR24705063","2157","Archaea","3324"
"EAY_58","SRR24705063","2759","Eukaryota","2678"
"EAY_59","SRR24705062","2","Bacteria","12005294"
"EAY_59","SRR24705062","10239","Viruses","202576"
"EAY_59","SRR24705062","2759","Eukaryota","3426"
"EAY_59","SRR24705062","2157","Archaea","2766"
"EAY_61","SRR24705061","2","Bacteria","18880628"
"EAY_61","SRR24705061","10239","Viruses","304692"
"EAY_61","SRR24705061","2157","Archaea","8704"
"EAY_61","SRR24705061","2759","Eukaryota","2059"
"EAY_65","SRR24705060","2","Bacteria","36712231"
"EAY_65","SRR24705060","10239","Viruses","789092"
"EAY_65","SRR24705060","2157","Archaea","48310"
"EAY_65","SRR24705060","2759","Eukaryota","10187"
"EAY_67","SRR24705058","2","Bacteria","15603768"
"EAY_67","SRR24705058","10239","Viruses","209789"
"EAY_67","SRR24705058","2759","Eukaryota","7250"
"EAY_67","SRR24705058","2157","Archaea","6179"
"EAY_74","SRR24705057","2","Bacteria","8643985"
"EAY_74","SRR24705057","10239","Viruses","170172"
"EAY_74","SRR24705057","2759","Eukaryota","60104"
"EAY_74","SRR24705057","2157","Archaea","17133"
"EAZ_33","SRR24705056","2","Bacteria","6392609"
